"Severity","Category","File","Message","Recommendation"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorHandling.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'if' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'elseif' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'elseif' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing statement block in switch statement clause.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token 'AverageWarningsPerModule' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReporting.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing '=' operator after key in hash literal.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token 'catch' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected attribute 'Parameter'.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","The Try statement is missing its statement block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '$Context' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected attribute 'Parameter'.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","The Try statement is missing its statement block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '$OutputPath' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '$Context' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ErrorReportingIntegration.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","An empty pipe element is not allowed.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","The Try statement is missing its Catch or Finally block.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\FileValidation.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Parameter declarations are a comma-separated list of variable names with optional initializer expressions.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Missing ')' in function parameter list.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModuleHelpers.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Parameter declarations are a comma-separated list of variable names with optional initializer expressions.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Missing ')' in function parameter list.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\ModulesHelper.psm1","The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","The hash literal was incomplete.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '{' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token 'else' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Missing statement block after 'else' keyword.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Missing closing ')' in expression.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected attribute 'Parameter'.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token '}' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Missing ')' in function parameter list.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Missing closing '}' in statement block or type definition.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Unexpected token ')' in expression or statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","The ampersand (&) character is not allowed. The & operator is reserved for future use; wrap an ampersand in double quotation marks (""&"") to pass it as part of a string.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","Missing '(' after 'if' in if statement.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
"ERROR","Syntax","C:\UserMigration\Modules\Utilities\PerformanceMetrics.psm1","You must provide a value expression following the '=' operator.","Fix syntax error before deployment"
